DutyID;Paid time or cost of duty;Trips;Car travels
10454;240;"10, 70, 71, 72, 73, 74, 75, 76, ";"3713, 216, "
10455;240;"10, 70, 71, 72, 73, 74, 75, 76, "
10456;240;"10, 70, 71, 72, 73, 74, 75, 76, "
10457;240;"10, 70, 71, 72, 73, 74, 75, 76, 77, "
10458;240;"10, 70, 71, 72, 73, 74, 75, 76, 77, "
10459;240;"10, 73, "
10460;240;"10, 73, "
10461;240;"10, 11, 69, ";"3713, 195, "
10462;240;"10, 11, 69, 70, ";"3713, 198, "
10463;240;"10, 11, 69, 70, "
10464;240;"10, 11, 69, 70, "
10465;240;"10, 11, 69, 70, 71, ";"3713, 201, "
10466;240;"10, 11, 69, 70, 71, "
10467;240;"10, 11, 69, 70, 71, "
10468;240;"10, 11, 69, 70, 71, 72, ";"3713, 204, "
10469;240;"10, 11, 69, 70, 71, 72, 73, ";"3713, 207, "
10470;240;"10, 11, 69, 70, 71, 72, 73, "
10471;240;"10, 11, 69, 70, 71, 72, 73, "
10472;240;"10, 11, 69, 70, 71, 72, 73, 74, ";"3713, 210, "
10473;240;"10, 11, 69, 70, 71, 72, 73, 74, "
10474;240;"10, 11, 69, 70, 71, 72, 73, 74, "
10475;240;"10, 11, 69, 70, 71, 72, 73, 74, 75, ";"3713, 213, "
10476;240;"10, 11, 69, 70, 71, 72, 73, 74, 75, 76, ";"3713, 216, "
10477;240;"10, 11, 69, 70, 71, 72, 73, 74, 75, 76, "
10478;240;"10, 11, 69, 70, 71, 72, 73, 74, 75, 76, "
10479;240;"10, 11, 69, 70, 71, 72, 73, 74, 75, 76, 77, "
10480;240;"10, 11, 69, 70, 71, 72, 73, 74, 75, 76, 77, "
10481;240;"10, 11, 71, ";"3713, 201, "
10482;240;"10, 11, 71, "
10483;240;"10, 11, 71, "
10484;240;"10, 11, 71, 72, ";"3713, 204, "
10485;240;"10, 11, 71, 72, 73, ";"3713, 207, "
10486;240;"10, 11, 71, 72, 73, "
10487;240;"10, 11, 71, 72, 73, "
10488;240;"10, 11, 71, 72, 73, 74, ";"3713, 210, "
10489;240;"10, 11, 71, 72, 73, 74, "
10490;240;"10, 11, 71, 72, 73, 74, "
10491;240;"10, 11, 71, 72, 73, 74, 75, ";"3713, 213, "
10492;240;"10, 11, 71, 72, 73, 74, 75, 76, ";"3713, 216, "
10493;240;"10, 11, 71, 72, 73, 74, 75, 76, "
10494;240;"10, 11, 71, 72, 73, 74, 75, 76, "
10495;240;"10, 11, 71, 72, 73, 74, 75, 76, 77, "
10496;240;"10, 11, 71, 72, 73, 74, 75, 76, 77, "
10497;240;"10, 11, 72, ";"3713, 204, "
10498;240;"10, 11, 72, 73, ";"3713, 207, "
10499;240;"10, 11, 72, 73, "
10500;240;"10, 11, 72, 73, "
10501;240;"10, 11, 72, 73, 74, ";"3713, 210, "
10502;240;"10, 11, 72, 73, 74, "
10503;240;"10, 11, 72, 73, 74, "
10504;240;"10, 11, 72, 73, 74, 75, ";"3713, 213, "
10505;240;"10, 11, 72, 73, 74, 75, 76, ";"3713, 216, "
10506;240;"10, 11, 72, 73, 74, 75, 76, "
10507;240;"10, 11, 72, 73, 74, 75, 76, "
10508;240;"10, 11, 72, 73, 74, 75, 76, 77, "
10509;240;"10, 11, 72, 73, 74, 75, 76, 77, "
10510;240;"10, 11, 74, "
10511;240;"10, 11, 74, "
10512;240;"10, 11, 74, 75, 76, ";"3713, 216, "
10513;240;"10, 11, 74, 75, 76, "
10514;240;"10, 11, 74, 75, 76, "
10515;240;"10, 11, 74, 75, 76, 77, "
10516;240;"10, 11, 74, 75, 76, 77, "
10517;240;"10, 11, 75, 76, ";"3713, 216, "
10518;240;"10, 11, 75, 76, "
10519;240;"10, 11, 75, 76, "
10520;240;"10, 11, 75, 76, 77, "
10521;240;"10, 11, 75, 76, 77, "
10522;240;"10, 11, 12, 72, ";"3713, 204, "
10523;240;"10, 11, 12, 72, 73, ";"3713, 207, "
10524;240;"10, 11, 12, 72, 73, "
10525;240;"10, 11, 12, 72, 73, "
10526;240;"10, 11, 12, 72, 73, 74, ";"3713, 210, "
10527;240;"10, 11, 12, 72, 73, 74, "
10528;240;"10, 11, 12, 72, 73, 74, "
10529;240;"10, 11, 12, 72, 73, 74, 75, ";"3713, 213, "
10530;240;"10, 11, 12, 72, 73, 74, 75, 76, ";"3713, 216, "
10531;240;"10, 11, 12, 72, 73, 74, 75, 76, "
10532;240;"10, 11, 12, 72, 73, 74, 75, 76, "
10533;240;"10, 11, 12, 72, 73, 74, 75, 76, 77, "
10534;240;"10, 11, 12, 72, 73, 74, 75, 76, 77, "
10535;240;"10, 11, 12, 74, ";"3713, 210, "
10536;240;"10, 11, 12, 74, "
10537;240;"10, 11, 12, 74, "
10538;240;"10, 11, 12, 74, 75, ";"3713, 213, "
10539;240;"10, 11, 12, 74, 75, 76, ";"3713, 216, "
10540;240;"10, 11, 12, 74, 75, 76, "
10541;240;"10, 11, 12, 74, 75, 76, "
10542;240;"10, 11, 12, 74, 75, 76, 77, "
10543;240;"10, 11, 12, 74, 75, 76, 77, "
10544;240;"10, 11, 12, 75, ";"3713, 213, "
10545;240;"10, 11, 12, 75, 76, ";"3713, 216, "
10546;240;"10, 11, 12, 75, 76, "
10547;240;"10, 11, 12, 75, 76, "
10548;240;"10, 11, 12, 75, 76, 77, "
10549;240;"10, 11, 12, 75, 76, 77, "
10550;240;"10, 11, 12, 13, 73, ";"3713, 207, "
10551;240;"10, 11, 12, 13, 73, "
10552;240;"10, 11, 12, 13, 73, "
10553;240;"10, 11, 12, 13, 73, 74, ";"3713, 210, "
10554;240;"10, 11, 12, 13, 73, 74, "
10555;240;"10, 11, 12, 13, 73, 74, "
10556;240;"10, 11, 12, 13, 73, 74, 75, ";"3713, 213, "
10557;240;"10, 11, 12, 13, 73, 74, 75, 76, ";"3713, 216, "
10558;240;"10, 11, 12, 13, 73, 74, 75, 76, "
10559;240;"10, 11, 12, 13, 73, 74, 75, 76, "
10560;240;"10, 11, 12, 13, 73, 74, 75, 76, 77, "
10561;240;"10, 11, 12, 13, 73, 74, 75, 76, 77, "
10562;240;"10, 11, 12, 13, 76, "
10563;240;"10, 11, 12, 13, 76, "
10564;240;"10, 11, 12, 13, 14, 72, ";"3713, 204, "
10565;240;"10, 11, 12, 13, 14, 72, 73, ";"3713, 207, "
10566;240;"10, 11, 12, 13, 14, 72, 73, "
10567;240;"10, 11, 12, 13, 14, 72, 73, "
10568;240;"10, 11, 12, 13, 14, 72, 73, 74, ";"3713, 210, "
10569;240;"10, 11, 12, 13, 14, 72, 73, 74, "
10570;240;"10, 11, 12, 13, 14, 72, 73, 74, "
10571;240;"10, 11, 12, 13, 14, 72, 73, 74, 75, ";"3713, 213, "
10572;240;"10, 11, 12, 13, 14, 72, 73, 74, 75, 76, ";"3713, 216, "
10573;240;"10, 11, 12, 13, 14, 72, 73, 74, 75, 76, "
10574;240;"10, 11, 12, 13, 14, 72, 73, 74, 75, 76, "
10575;240;"10, 11, 12, 13, 14, 72, 73, 74, 75, 76, 77, "
10576;240;"10, 11, 12, 13, 14, 72, 73, 74, 75, 76, 77, "
10577;240;"10, 11, 12, 13, 14, 74, ";"3713, 210, "
10578;240;"10, 11, 12, 13, 14, 74, "
10579;240;"10, 11, 12, 13, 14, 74, "
10580;240;"10, 11, 12, 13, 14, 74, 75, ";"3713, 213, "
10581;240;"10, 11, 12, 13, 14, 74, 75, 76, ";"3713, 216, "
10582;240;"10, 11, 12, 13, 14, 74, 75, 76, "
10583;240;"10, 11, 12, 13, 14, 74, 75, 76, "
10584;240;"10, 11, 12, 13, 14, 74, 75, 76, 77, "
10585;240;"10, 11, 12, 13, 14, 74, 75, 76, 77, "
10586;240;"10, 11, 12, 13, 14, 75, ";"3713, 213, "
10587;240;"10, 11, 12, 13, 14, 75, 76, ";"3713, 216, "
10588;240;"10, 11, 12, 13, 14, 75, 76, "
10589;240;"10, 11, 12, 13, 14, 75, 76, "
10590;240;"10, 11, 12, 13, 14, 75, 76, 77, "
10591;240;"10, 11, 12, 13, 14, 75, 76, 77, "
10592;240;"10, 11, 12, 13, 14, 77, "
10593;240;"10, 11, 12, 13, 14, 77, "
10594;240;"10, 11, 12, 13, 14, 15, 75, ";"3713, 213, "
10595;240;"10, 11, 12, 13, 14, 15, 75, 76, ";"3713, 216, "
10596;240;"10, 11, 12, 13, 14, 15, 75, 76, "
10597;240;"10, 11, 12, 13, 14, 15, 75, 76, "
10598;240;"10, 11, 12, 13, 14, 15, 75, 76, 77, "
10599;240;"10, 11, 12, 13, 14, 15, 75, 76, 77, "
10600;240;"10, 11, 12, 13, 14, 15, 77, "
10601;240;"10, 11, 12, 13, 14, 15, 77, "
10602;240;"10, 11, 12, 13, 14, 15, 16, 76, ";"3713, 216, "
10603;240;"10, 11, 12, 13, 14, 15, 16, 76, "
10604;240;"10, 11, 12, 13, 14, 15, 16, 76, "
10605;240;"10, 11, 12, 13, 14, 15, 16, 76, 77, "
10606;240;"10, 11, 12, 13, 14, 15, 16, 76, 77, "
10607;240;"10, 11, 12, 13, 14, 15, 16, 17, 75, ";"3713, 213, "
10608;240;"10, 11, 12, 13, 14, 15, 16, 17, 75, 76, ";"3713, 216, "
10609;240;"10, 11, 12, 13, 14, 15, 16, 17, 75, 76, "
10610;240;"10, 11, 12, 13, 14, 15, 16, 17, 75, 76, "
10611;240;"10, 11, 12, 13, 14, 15, 16, 17, 75, 76, 77, "
10612;240;"10, 11, 12, 13, 14, 15, 16, 17, 75, 76, 77, "
10613;240;"10, 11, 12, 13, 14, 15, 16, 17, 77, "
10614;240;"10, 11, 12, 13, 14, 15, 16, 17, 77, "
10615;240;"11, 69, ";"3753, 195, "
10616;240;"11, 69, "
10617;240;"11, 69, 70, ";"3753, 198, "
10618;240;"11, 69, 70, 71, ";"3753, 201, "
10619;240;"11, 69, 70, 71, 72, ";"3753, 204, "
10620;240;"11, 69, 70, 71, 72, "
10621;240;"11, 69, 70, 71, 72, 73, ";"3753, 207, "
10622;240;"11, 69, 70, 71, 72, 73, 74, ";"3753, 210, "
10623;240;"11, 69, 70, 71, 72, 73, 74, 75, ";"3753, 213, "
10624;240;"11, 69, 70, 71, 72, 73, 74, 75, "
10625;240;"11, 69, 70, 71, 72, 73, 74, 75, 76, ";"3753, 216, "
10626;240;"11, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, "
10627;240;"11, 71, ";"3753, 201, "
10628;240;"11, 71, 72, ";"3753, 204, "
10629;240;"11, 71, 72, "
10630;240;"11, 71, 72, 73, ";"3753, 207, "
10631;240;"11, 71, 72, 73, 74, ";"3753, 210, "
10632;240;"11, 71, 72, 73, 74, 75, ";"3753, 213, "
10633;240;"11, 71, 72, 73, 74, 75, "
10634;240;"11, 71, 72, 73, 74, 75, 76, ";"3753, 216, "
10635;240;"11, 71, 72, 73, 74, 75, 76, 77, 78, "
10636;240;"11, 72, ";"3753, 204, "
10637;240;"11, 72, "
10638;240;"11, 72, 73, ";"3753, 207, "
10639;240;"11, 72, 73, 74, ";"3753, 210, "
10640;240;"11, 72, 73, 74, 75, ";"3753, 213, "
10641;240;"11, 72, 73, 74, 75, "
10642;240;"11, 72, 73, 74, 75, 76, ";"3753, 216, "
10643;240;"11, 72, 73, 74, 75, 76, 77, 78, "
10644;240;"11, 74, 75, "
10645;240;"11, 74, 75, 76, ";"3753, 216, "
10646;240;"11, 74, 75, 76, 77, 78, "
10647;240;"11, 75, "
10648;240;"11, 75, 76, ";"3753, 216, "
10649;240;"11, 75, 76, 77, 78, "
10650;240;"11, 12, 72, ";"3753, 204, "
10651;240;"11, 12, 72, "
10652;240;"11, 12, 72, 73, ";"3753, 207, "
10653;240;"11, 12, 72, 73, 74, ";"3753, 210, "
10654;240;"11, 12, 72, 73, 74, 75, ";"3753, 213, "
10655;240;"11, 12, 72, 73, 74, 75, "
10656;240;"11, 12, 72, 73, 74, 75, 76, ";"3753, 216, "
10657;240;"11, 12, 72, 73, 74, 75, 76, 77, 78, "
10658;240;"11, 12, 74, ";"3753, 210, "
10659;240;"11, 12, 74, 75, ";"3753, 213, "
10660;240;"11, 12, 74, 75, "
10661;240;"11, 12, 74, 75, 76, ";"3753, 216, "
10662;240;"11, 12, 74, 75, 76, 77, 78, "
10663;240;"11, 12, 75, ";"3753, 213, "
10664;240;"11, 12, 75, "
10665;240;"11, 12, 75, 76, ";"3753, 216, "
10666;240;"11, 12, 75, 76, 77, 78, "
10667;240;"11, 12, 13, 73, ";"3753, 207, "
10668;240;"11, 12, 13, 73, 74, ";"3753, 210, "
10669;240;"11, 12, 13, 73, 74, 75, ";"3753, 213, "
10670;240;"11, 12, 13, 73, 74, 75, "
10671;240;"11, 12, 13, 73, 74, 75, 76, ";"3753, 216, "
10672;240;"11, 12, 13, 73, 74, 75, 76, 77, 78, "
10673;240;"11, 12, 13, 14, 72, ";"3753, 204, "
10674;240;"11, 12, 13, 14, 72, "
10675;240;"11, 12, 13, 14, 72, 73, ";"3753, 207, "
10676;240;"11, 12, 13, 14, 72, 73, 74, ";"3753, 210, "
10677;240;"11, 12, 13, 14, 72, 73, 74, 75, ";"3753, 213, "
10678;240;"11, 12, 13, 14, 72, 73, 74, 75, "
10679;240;"11, 12, 13, 14, 72, 73, 74, 75, 76, ";"3753, 216, "
10680;240;"11, 12, 13, 14, 72, 73, 74, 75, 76, 77, 78, "
10681;240;"11, 12, 13, 14, 74, ";"3753, 210, "
10682;240;"11, 12, 13, 14, 74, 75, ";"3753, 213, "
10683;240;"11, 12, 13, 14, 74, 75, "
10684;240;"11, 12, 13, 14, 74, 75, 76, ";"3753, 216, "
10685;240;"11, 12, 13, 14, 74, 75, 76, 77, 78, "
10686;240;"11, 12, 13, 14, 75, ";"3753, 213, "
10687;240;"11, 12, 13, 14, 75, "
10688;240;"11, 12, 13, 14, 75, 76, ";"3753, 216, "
10689;240;"11, 12, 13, 14, 75, 76, 77, 78, "
10690;240;"11, 12, 13, 14, 77, 78, "
10691;240;"11, 12, 13, 14, 78, "
10692;240;"11, 12, 13, 14, 15, 75, ";"3753, 213, "
10693;240;"11, 12, 13, 14, 15, 75, "
10694;240;"11, 12, 13, 14, 15, 75, 76, ";"3753, 216, "
10695;240;"11, 12, 13, 14, 15, 75, 76, 77, 78, "
10696;240;"11, 12, 13, 14, 15, 77, 78, "
10697;240;"11, 12, 13, 14, 15, 78, "
10698;240;"11, 12, 13, 14, 15, 16, 76, ";"3753, 216, "
10699;240;"11, 12, 13, 14, 15, 16, 76, 77, 78, "
10700;240;"11, 12, 13, 14, 15, 16, 17, 75, ";"3753, 213, "
10701;240;"11, 12, 13, 14, 15, 16, 17, 75, "
10702;240;"11, 12, 13, 14, 15, 16, 17, 75, 76, ";"3753, 216, "
10703;240;"11, 12, 13, 14, 15, 16, 17, 75, 76, 77, 78, "
10704;240;"11, 12, 13, 14, 15, 16, 17, 77, 78, "
10705;240;"11, 12, 13, 14, 15, 16, 17, 78, "
10706;240;"11, 12, 13, 14, 15, 16, 17, 18, 78, "
10707;240;"11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 78, "
10708;240;"12, 72, ";"2, 204, "
10709;240;"12, 72, 73, ";"2, 207, "
10710;240;"12, 72, 73, "
10711;240;"12, 72, 73, "
10712;240;"12, 72, 73, 74, ";"2, 210, "
10713;240;"12, 72, 73, 74, "
10714;240;"12, 72, 73, 74, "
10715;240;"12, 72, 73, 74, 75, ";"2, 213, "
10716;240;"12, 72, 73, 74, 75, 76, ";"2, 216, "
10717;240;"12, 72, 73, 74, 75, 76, "
10718;240;"12, 72, 73, 74, 75, 76, "
10719;240;"12, 72, 73, 74, 75, 76, 77, ";"2, 219, "
10720;240;"12, 72, 73, 74, 75, 76, 77, "
10721;240;"12, 72, 73, 74, 75, 76, 77, "
10722;240;"12, 72, 73, 74, 75, 76, 77, 78, ";"2, 222, "
10723;240;"12, 72, 73, 74, 75, 76, 77, 78, 79, "
10724;240;"12, 72, 73, 74, 75, 76, 77, 78, 79, "
10725;240;"12, 74, ";"2, 210, "
10726;240;"12, 74, "
10727;240;"12, 74, "
10728;240;"12, 74, 75, ";"2, 213, "
10729;240;"12, 74, 75, 76, ";"2, 216, "
10730;240;"12, 74, 75, 76, "
10731;240;"12, 74, 75, 76, "
10732;240;"12, 74, 75, 76, 77, ";"2, 219, "
10733;240;"12, 74, 75, 76, 77, "
10734;240;"12, 74, 75, 76, 77, "
10735;240;"12, 74, 75, 76, 77, 78, ";"2, 222, "
10736;240;"12, 74, 75, 76, 77, 78, 79, "
10737;240;"12, 74, 75, 76, 77, 78, 79, "
10738;240;"12, 75, ";"2, 213, "
10739;240;"12, 75, 76, ";"2, 216, "
10740;240;"12, 75, 76, "
10741;240;"12, 75, 76, "
10742;240;"12, 75, 76, 77, ";"2, 219, "
10743;240;"12, 75, 76, 77, "
10744;240;"12, 75, 76, 77, "
10745;240;"12, 75, 76, 77, 78, ";"2, 222, "
10746;240;"12, 75, 76, 77, 78, 79, "
10747;240;"12, 75, 76, 77, 78, 79, "
10748;240;"12, 13, 73, ";"2, 207, "
10749;240;"12, 13, 73, "
10750;240;"12, 13, 73, "
10751;240;"12, 13, 73, 74, ";"2, 210, "
10752;240;"12, 13, 73, 74, "
10753;240;"12, 13, 73, 74, "
10754;240;"12, 13, 73, 74, 75, ";"2, 213, "
10755;240;"12, 13, 73, 74, 75, 76, ";"2, 216, "
10756;240;"12, 13, 73, 74, 75, 76, "
10757;240;"12, 13, 73, 74, 75, 76, "
10758;240;"12, 13, 73, 74, 75, 76, 77, ";"2, 219, "
10759;240;"12, 13, 73, 74, 75, 76, 77, "
10760;240;"12, 13, 73, 74, 75, 76, 77, "
10761;240;"12, 13, 73, 74, 75, 76, 77, 78, ";"2, 222, "
10762;240;"12, 13, 73, 74, 75, 76, 77, 78, 79, "
10763;240;"12, 13, 73, 74, 75, 76, 77, 78, 79, "
10764;240;"12, 13, 76, "
10765;240;"12, 13, 76, "
10766;240;"12, 13, 14, 72, ";"2, 204, "
10767;240;"12, 13, 14, 72, 73, ";"2, 207, "
10768;240;"12, 13, 14, 72, 73, "
10769;240;"12, 13, 14, 72, 73, "
10770;240;"12, 13, 14, 72, 73, 74, ";"2, 210, "
10771;240;"12, 13, 14, 72, 73, 74, "
10772;240;"12, 13, 14, 72, 73, 74, "
10773;240;"12, 13, 14, 72, 73, 74, 75, ";"2, 213, "
10774;240;"12, 13, 14, 72, 73, 74, 75, 76, ";"2, 216, "
10775;240;"12, 13, 14, 72, 73, 74, 75, 76, "
10776;240;"12, 13, 14, 72, 73, 74, 75, 76, "
10777;240;"12, 13, 14, 72, 73, 74, 75, 76, 77, ";"2, 219, "
10778;240;"12, 13, 14, 72, 73, 74, 75, 76, 77, "
10779;240;"12, 13, 14, 72, 73, 74, 75, 76, 77, "
10780;240;"12, 13, 14, 72, 73, 74, 75, 76, 77, 78, ";"2, 222, "
10781;240;"12, 13, 14, 72, 73, 74, 75, 76, 77, 78, 79, "
10782;240;"12, 13, 14, 72, 73, 74, 75, 76, 77, 78, 79, "
10783;240;"12, 13, 14, 74, ";"2, 210, "
10784;240;"12, 13, 14, 74, "
10785;240;"12, 13, 14, 74, "
10786;240;"12, 13, 14, 74, 75, ";"2, 213, "
10787;240;"12, 13, 14, 74, 75, 76, ";"2, 216, "
10788;240;"12, 13, 14, 74, 75, 76, "
10789;240;"12, 13, 14, 74, 75, 76, "
10790;240;"12, 13, 14, 74, 75, 76, 77, ";"2, 219, "
10791;240;"12, 13, 14, 74, 75, 76, 77, "
10792;240;"12, 13, 14, 74, 75, 76, 77, "
10793;240;"12, 13, 14, 74, 75, 76, 77, 78, ";"2, 222, "
10794;240;"12, 13, 14, 74, 75, 76, 77, 78, 79, "
10795;240;"12, 13, 14, 74, 75, 76, 77, 78, 79, "
10796;240;"12, 13, 14, 75, ";"2, 213, "
10797;240;"12, 13, 14, 75, 76, ";"2, 216, "
10798;240;"12, 13, 14, 75, 76, "
10799;240;"12, 13, 14, 75, 76, "
10800;240;"12, 13, 14, 75, 76, 77, ";"2, 219, "
10801;240;"12, 13, 14, 75, 76, 77, "
10802;240;"12, 13, 14, 75, 76, 77, "
10803;240;"12, 13, 14, 75, 76, 77, 78, ";"2, 222, "
10804;240;"12, 13, 14, 75, 76, 77, 78, 79, "
10805;240;"12, 13, 14, 75, 76, 77, 78, 79, "
10806;240;"12, 13, 14, 77, "
10807;240;"12, 13, 14, 77, "
10808;240;"12, 13, 14, 77, 78, 79, "
10809;240;"12, 13, 14, 77, 78, 79, "
10810;240;"12, 13, 14, 78, 79, "
10811;240;"12, 13, 14, 78, 79, "
10812;240;"12, 13, 14, 15, 75, ";"2, 213, "
10813;240;"12, 13, 14, 15, 75, 76, ";"2, 216, "
10814;240;"12, 13, 14, 15, 75, 76, "
10815;240;"12, 13, 14, 15, 75, 76, "
10816;240;"12, 13, 14, 15, 75, 76, 77, ";"2, 219, "
10817;240;"12, 13, 14, 15, 75, 76, 77, "
10818;240;"12, 13, 14, 15, 75, 76, 77, "
10819;240;"12, 13, 14, 15, 75, 76, 77, 78, ";"2, 222, "
10820;240;"12, 13, 14, 15, 75, 76, 77, 78, 79, "
10821;240;"12, 13, 14, 15, 75, 76, 77, 78, 79, "
10822;240;"12, 13, 14, 15, 77, ";"2, 219, "
10823;240;"12, 13, 14, 15, 77, "
10824;240;"12, 13, 14, 15, 77, "
10825;240;"12, 13, 14, 15, 77, 78, ";"2, 222, "
10826;240;"12, 13, 14, 15, 77, 78, 79, "
10827;240;"12, 13, 14, 15, 77, 78, 79, "
10828;240;"12, 13, 14, 15, 78, ";"2, 222, "
10829;240;"12, 13, 14, 15, 78, 79, "
10830;240;"12, 13, 14, 15, 78, 79, "
10831;240;"12, 13, 14, 15, 16, 76, ";"2, 216, "
10832;240;"12, 13, 14, 15, 16, 76, "
10833;240;"12, 13, 14, 15, 16, 76, "
10834;240;"12, 13, 14, 15, 16, 76, 77, ";"2, 219, "
10835;240;"12, 13, 14, 15, 16, 76, 77, "
10836;240;"12, 13, 14, 15, 16, 76, 77, "
10837;240;"12, 13, 14, 15, 16, 76, 77, 78, ";"2, 222, "
10838;240;"12, 13, 14, 15, 16, 76, 77, 78, 79, "
10839;240;"12, 13, 14, 15, 16, 76, 77, 78, 79, "
10840;240;"12, 13, 14, 15, 16, 79, "
10841;240;"12, 13, 14, 15, 16, 79, "
10842;240;"12, 13, 14, 15, 16, 17, 75, ";"2, 213, "
10843;240;"12, 13, 14, 15, 16, 17, 75, 76, ";"2, 216, "
10844;240;"12, 13, 14, 15, 16, 17, 75, 76, "
10845;240;"12, 13, 14, 15, 16, 17, 75, 76, "
10846;240;"12, 13, 14, 15, 16, 17, 75, 76, 77, ";"2, 219, "
10847;240;"12, 13, 14, 15, 16, 17, 75, 76, 77, "
10848;240;"12, 13, 14, 15, 16, 17, 75, 76, 77, "
10849;240;"12, 13, 14, 15, 16, 17, 75, 76, 77, 78, ";"2, 222, "
10850;240;"12, 13, 14, 15, 16, 17, 75, 76, 77, 78, 79, "
10851;240;"12, 13, 14, 15, 16, 17, 75, 76, 77, 78, 79, "
10852;240;"12, 13, 14, 15, 16, 17, 77, ";"2, 219, "
10853;240;"12, 13, 14, 15, 16, 17, 77, "
10854;240;"12, 13, 14, 15, 16, 17, 77, "
10855;240;"12, 13, 14, 15, 16, 17, 77, 78, ";"2, 222, "
10856;240;"12, 13, 14, 15, 16, 17, 77, 78, 79, "
10857;240;"12, 13, 14, 15, 16, 17, 77, 78, 79, "
10858;240;"12, 13, 14, 15, 16, 17, 78, ";"2, 222, "
10859;240;"12, 13, 14, 15, 16, 17, 78, 79, "
10860;240;"12, 13, 14, 15, 16, 17, 78, 79, "
10861;240;"12, 13, 14, 15, 16, 17, 18, 78, ";"2, 222, "
10862;240;"12, 13, 14, 15, 16, 17, 18, 78, 79, "
10863;240;"12, 13, 14, 15, 16, 17, 18, 78, 79, "
10864;240;"12, 13, 14, 15, 16, 17, 18, 19, 79, "
10865;240;"12, 13, 14, 15, 16, 17, 18, 19, 79, "
10866;240;"12, 13, 14, 15, 16, 17, 18, 19, 20, 78, ";"2, 222, "
10867;240;"12, 13, 14, 15, 16, 17, 18, 19, 20, 78, 79, "
10868;240;"12, 13, 14, 15, 16, 17, 18, 19, 20, 78, 79, "
10869;240;"13, 73, ";"29, 207, "
10870;240;"13, 73, "
10871;240;"13, 73, "
10872;240;"13, 73, 74, ";"29, 210, "
10873;240;"13, 73, 74, "
10874;240;"13, 73, 74, "
10875;240;"13, 73, 74, 75, ";"29, 213, "
10876;240;"13, 73, 74, 75, 76, ";"29, 216, "
10877;240;"13, 73, 74, 75, 76, "
10878;240;"13, 73, 74, 75, 76, "
10879;240;"13, 73, 74, 75, 76, 77, ";"29, 219, "
10880;240;"13, 73, 74, 75, 76, 77, "
10881;240;"13, 73, 74, 75, 76, 77, "
10882;240;"13, 73, 74, 75, 76, 77, 78, ";"29, 222, "
10883;240;"13, 73, 74, 75, 76, 77, 78, 79, ";"29, 276, "
10884;240;"13, 73, 74, 75, 76, 77, 78, 79, "
10885;240;"13, 73, 74, 75, 76, 77, 78, 79, "
10886;240;"13, 73, 74, 75, 76, 77, 78, 79, 80, "
10887;240;"13, 73, 74, 75, 76, 77, 78, 79, 80, "
10888;240;"13, 76, "
10889;240;"13, 76, "
10890;240;"13, 14, 72, ";"29, 204, "
10891;240;"13, 14, 72, 73, ";"29, 207, "
10892;240;"13, 14, 72, 73, "
10893;240;"13, 14, 72, 73, "
10894;240;"13, 14, 72, 73, 74, ";"29, 210, "
10895;240;"13, 14, 72, 73, 74, "
10896;240;"13, 14, 72, 73, 74, "
10897;240;"13, 14, 72, 73, 74, 75, ";"29, 213, "
10898;240;"13, 14, 72, 73, 74, 75, 76, ";"29, 216, "
10899;240;"13, 14, 72, 73, 74, 75, 76, "
10900;240;"13, 14, 72, 73, 74, 75, 76, "
10901;240;"13, 14, 72, 73, 74, 75, 76, 77, ";"29, 219, "
10902;240;"13, 14, 72, 73, 74, 75, 76, 77, "
10903;240;"13, 14, 72, 73, 74, 75, 76, 77, "
10904;240;"13, 14, 72, 73, 74, 75, 76, 77, 78, ";"29, 222, "
10905;240;"13, 14, 72, 73, 74, 75, 76, 77, 78, 79, ";"29, 276, "
10906;240;"13, 14, 72, 73, 74, 75, 76, 77, 78, 79, "
10907;240;"13, 14, 72, 73, 74, 75, 76, 77, 78, 79, "
10908;240;"13, 14, 72, 73, 74, 75, 76, 77, 78, 79, 80, "
10909;240;"13, 14, 72, 73, 74, 75, 76, 77, 78, 79, 80, "
10910;240;"13, 14, 74, ";"29, 210, "
10911;240;"13, 14, 74, "
10912;240;"13, 14, 74, "
10913;240;"13, 14, 74, 75, ";"29, 213, "
10914;240;"13, 14, 74, 75, 76, ";"29, 216, "
10915;240;"13, 14, 74, 75, 76, "
10916;240;"13, 14, 74, 75, 76, "
10917;240;"13, 14, 74, 75, 76, 77, ";"29, 219, "
10918;240;"13, 14, 74, 75, 76, 77, "
10919;240;"13, 14, 74, 75, 76, 77, "
10920;240;"13, 14, 74, 75, 76, 77, 78, ";"29, 222, "
10921;240;"13, 14, 74, 75, 76, 77, 78, 79, ";"29, 276, "
10922;240;"13, 14, 74, 75, 76, 77, 78, 79, "
10923;240;"13, 14, 74, 75, 76, 77, 78, 79, "
10924;240;"13, 14, 74, 75, 76, 77, 78, 79, 80, "
10925;240;"13, 14, 74, 75, 76, 77, 78, 79, 80, "
10926;240;"13, 14, 75, ";"29, 213, "
10927;240;"13, 14, 75, 76, ";"29, 216, "
10928;240;"13, 14, 75, 76, "
10929;240;"13, 14, 75, 76, "
10930;240;"13, 14, 75, 76, 77, ";"29, 219, "
10931;240;"13, 14, 75, 76, 77, "
