DutyID;Paid time or cost of duty;Trips;Car travels
22899;482;"46, 123, 126, 127, 128, 63, ";"2371, 2367, 2813, 6824, "
22900;482;"46, 123, 126, 127, 128, 63, 64, ";"2371, 2367, 2813, "
22901;482;"46, 123, 126, 127, 128, 64, ";"2371, 2367, 2813, "
22902;422;"46, 123, 126, 127, 128, 111, ";"2371, 2367, 2813, "
22903;482;"46, 123, 126, 127, 128, 129, 64, ";"2371, 2367, 2813, "
22904;477;"46, 123, 127, 128, 33, ";"2371, 2367, 2813, 6880, "
22905;482;"46, 123, 127, 128, 63, ";"2371, 2367, 2813, 6880, 6824, "
22906;482;"46, 123, 127, 128, 63, 64, ";"2371, 2367, 2813, 6880, "
22907;482;"46, 123, 127, 128, 64, ";"2371, 2367, 2813, 6880, "
22908;422;"46, 123, 127, 128, 111, ";"2371, 2367, 2813, 6880, "
22909;482;"46, 123, 127, 128, 129, 64, ";"2371, 2367, 2813, 6880, "
22910;331;"46, 123, 29, 30, 31, ";"2371, 2367, 2813, 6529, "
22911;391;"46, 123, 126, 127, 128, ";"2371, 2367, 2813, 6994, "
22912;431;"46, 123, 30, 81, 82, ";"2371, 2367, 2813, 6532, "
22913;431;"46, 123, 125, 81, 82, ";"2371, 2367, 2813, 7005, "
22914;297;"46, 123, 28, ";"2371, 2367, "
22915;297;"46, 123, 28, 29, ";"2371, 2367, 3130, "
22916;302;"46, 123, 61, ";"2371, 2367, 3066, "
22917;392;"46, 123, 61, 62, ";"2371, 2367, 6405, "
22918;317;"46, 123, 79, ";"2371, 2367, 3084, "
22919;314;"46, 123, 79, 80, ";"2371, 2367, "
22920;332;"46, 123, 109, ";"2371, 2367, 3099, "
22921;422;"46, 123, 109, 110, ";"2371, 2367, 6428, "
22922;422;"46, 123, 109, 110, 111, ";"2371, 2367, "
22923;297;"46, 123, 125, ";"2371, 2367, "
22924;346;"46, 123, 125, 126, ";"2371, 2367, 3215, "
22925;371;"46, 123, 28, 29, 127, ";"2371, 2367, "
22926;384;"46, 123, 28, 29, 127, 128, ";"2371, 2367, 6445, "
22927;407;"46, 123, 61, 32, ";"2371, 2367, 6386, "
22928;314;"46, 123, 61, 80, ";"2371, 2367, "
22929;404;"46, 123, 61, 80, 81, ";"2371, 2367, 6483, "
22930;431;"46, 123, 61, 80, 81, 82, ";"2371, 2367, "
22931;422;"46, 123, 61, 110, ";"2371, 2367, 6428, "
22932;422;"46, 123, 61, 110, 111, ";"2371, 2367, "
22933;422;"46, 123, 61, 111, ";"2371, 2367, "
22934;422;"46, 123, 61, 62, 111, ";"2371, 2367, "
22935;407;"46, 123, 79, 32, ";"2371, 2367, 6386, "
22936;422;"46, 123, 79, 110, ";"2371, 2367, 6428, "
22937;422;"46, 123, 79, 110, 111, ";"2371, 2367, "
22938;422;"46, 123, 79, 111, ";"2371, 2367, "
22939;467;"46, 123, 109, 110, 130, ";"2371, 2367, "
22940;467;"46, 123, 109, 110, 111, 130, ";"2371, 2367, 6998, "
22941;324;"46, 123, 125, 31, ";"2371, 2367, 6393, "
22942;407;"46, 123, 125, 31, 32, ";"2371, 2367, 6386, "
22943;477;"46, 123, 125, 31, 32, 33, ";"2371, 2367, "
22944;431;"46, 123, 125, 81, 82, ";"2371, 2367, "
22945;431;"46, 123, 125, 126, 82, ";"2371, 2367, "
22946;411;"46, 123, 125, 81, ";"2371, 2367, 7053, "
22947;367;"47, 4, 7, 8, ";"493, "
22948;469;"47, 4, 7, 8, 9, 10, ";"651, "
22949;377;"47, 4, 20, 21, ";"499, "
22950;479;"47, 4, 20, 21, 22, 23, ";"657, "
22951;294;"47, 4, 38, 39, ";"18, "
22952;387;"47, 4, 38, 39, 40, 41, ";"505, "
22953;387;"47, 4, 40, 41, ";"505, "
22954;489;"47, 4, 40, 41, 42, 43, ";"663, "
22955;297;"47, 4, 51, 52, ";"36, "
22956;397;"47, 4, 51, 52, 53, 54, ";"511, "
22957;307;"47, 4, 69, 70, ";"54, "
22958;409;"47, 4, 69, 70, 71, 72, ";"523, "
22959;317;"47, 4, 88, 89, ";"63, "
22960;419;"47, 4, 88, 89, 90, 91, ";"535, "
22961;327;"47, 4, 100, 101, ";"200, "
22962;429;"47, 4, 100, 101, 102, 103, ";"583, "
22963;337;"47, 4, 115, 116, ";"215, "
22964;439;"47, 4, 115, 116, 117, 118, ";"693, "
22965;347;"47, 4, 135, 136, ";"553, "
22966;449;"47, 4, 135, 136, 137, 138, ";"699, "
22967;479;"47, 4, 7, 8, 22, 23, ";"657, "
22968;489;"47, 4, 7, 8, 42, 43, ";"663, "
22969;489;"47, 4, 20, 21, 42, 43, ";"663, "
22970;499;"47, 4, 20, 21, 55, 56, ";"669, "
22971;397;"47, 4, 38, 39, 53, 54, ";"511, "
22972;409;"47, 4, 38, 39, 71, 72, ";"523, "
22973;499;"47, 4, 40, 41, 55, 56, ";"669, "
22974;509;"47, 4, 40, 41, 73, 74, ";"675, "
22975;409;"47, 4, 51, 52, 71, 72, ";"523, "
22976;419;"47, 4, 51, 52, 90, 91, ";"535, "
22977;419;"47, 4, 69, 70, 90, 91, ";"535, "
22978;429;"47, 4, 69, 70, 102, 103, ";"583, "
22979;429;"47, 4, 88, 89, 102, 103, ";"583, "
22980;439;"47, 4, 88, 89, 117, 118, ";"693, "
22981;439;"47, 4, 100, 101, 117, 118, ";"693, "
22982;449;"47, 4, 100, 101, 137, 138, ";"699, "
22983;449;"47, 4, 115, 116, 137, 138, ";"699, "
22984;469;"47, 4, 135, 136, 9, 10, ";"651, "
22985;267;"47, 66, 67, 5, 6, ";"40, 489, 6, "
22986;367;"47, 66, 67, 5, 6, 7, 8, ";"40, 489, 493, "
22987;277;"47, 66, 67, 18, 19, ";"40, 495, 12, "
22988;377;"47, 66, 67, 18, 19, 20, 21, ";"40, 495, 499, "
22989;287;"47, 66, 67, 38, 39, ";"40, 501, 18, "
22990;387;"47, 66, 67, 38, 39, 40, 41, ";"40, 501, 505, "
22991;297;"47, 66, 67, 51, 52, ";"40, 507, 36, "
22992;397;"47, 66, 67, 51, 52, 53, 54, ";"40, 507, 511, "
22993;307;"47, 66, 67, 69, 70, ";"40, 519, 54, "
22994;409;"47, 66, 67, 69, 70, 71, 72, ";"40, 519, 523, "
22995;317;"47, 66, 67, 88, 89, ";"40, 531, 63, "
22996;419;"47, 66, 67, 88, 89, 90, 91, ";"40, 531, 535, "
22997;327;"47, 66, 67, 100, 101, ";"40, 683, 200, "
22998;429;"47, 66, 67, 100, 101, 102, 103, ";"40, 683, 583, "
22999;337;"47, 66, 67, 115, 116, ";"40, 689, 215, "
23000;439;"47, 66, 67, 115, 116, 117, 118, ";"40, 689, 693, "
23001;258;"47, 66, 67, 133, 134, ";"40, 549, 79, "
23002;351;"47, 66, 67, 133, 134, 135, 136, ";"40, 549, 553, "
23003;347;"47, 66, 67, 135, 136, ";"40, 695, 553, "
23004;449;"47, 66, 67, 135, 136, 137, 138, ";"40, 695, 699, "
23005;377;"47, 66, 67, 5, 6, 20, 21, ";"40, 489, 499, "
23006;387;"47, 66, 67, 18, 19, 40, 41, ";"40, 495, 505, "
23007;397;"47, 66, 67, 38, 39, 53, 54, ";"40, 501, 511, "
23008;409;"47, 66, 67, 51, 52, 71, 72, ";"40, 507, 523, "
23009;419;"47, 66, 67, 69, 70, 90, 91, ";"40, 519, 535, "
23010;429;"47, 66, 67, 88, 89, 102, 103, ";"40, 531, 583, "
23011;439;"47, 66, 67, 100, 101, 117, 118, ";"40, 683, 693, "
23012;449;"47, 66, 67, 115, 116, 137, 138, ";"40, 689, 699, "
23013;371;"47, 66, 67, 133, 134, 7, 8, ";"40, 549, 493, "
23014;284;"47, 66, 67, 146, ";"40, 597, 88, "
23015;363;"47, 66, 67, 146, 147, ";"40, 597, 601, "
23016;267;"47, 66, 67, 5, 6, ";"6, "
23017;367;"47, 66, 67, 5, 6, 7, 8, ";"493, "
23018;277;"47, 66, 67, 18, 19, ";"12, "
23019;377;"47, 66, 67, 18, 19, 20, 21, ";"499, "
23020;287;"47, 66, 67, 38, 39, ";"18, "
23021;387;"47, 66, 67, 38, 39, 40, 41, ";"505, "
23022;297;"47, 66, 67, 51, 52, ";"36, "
23023;397;"47, 66, 67, 51, 52, 53, 54, ";"511, "
23024;307;"47, 66, 67, 69, 70, ";"54, "
23025;409;"47, 66, 67, 69, 70, 71, 72, ";"523, "
23026;317;"47, 66, 67, 88, 89, ";"63, "
23027;419;"47, 66, 67, 88, 89, 90, 91, ";"535, "
23028;258;"47, 66, 67, 99, ";"137, "
23029;339;"47, 66, 67, 99, 100, 101, ";"200, "
23030;327;"47, 66, 67, 100, 101, ";"200, "
23031;429;"47, 66, 67, 100, 101, 102, 103, ";"583, "
23032;258;"47, 66, 67, 114, ";"180, "
23033;339;"47, 66, 67, 114, 115, 116, ";"215, "
23034;337;"47, 66, 67, 115, 116, ";"215, "
23035;439;"47, 66, 67, 115, 116, 117, 118, ";"693, "
23036;258;"47, 66, 67, 133, 134, ";"79, "
23037;347;"47, 66, 67, 133, 134, 135, 136, ";"553, "
23038;377;"47, 66, 67, 5, 6, 20, 21, ";"499, "
23039;387;"47, 66, 67, 5, 6, 40, 41, ";"505, "
23040;387;"47, 66, 67, 18, 19, 40, 41, ";"505, "
23041;397;"47, 66, 67, 18, 19, 53, 54, ";"511, "
23042;397;"47, 66, 67, 38, 39, 53, 54, ";"511, "
23043;409;"47, 66, 67, 38, 39, 71, 72, ";"523, "
23044;409;"47, 66, 67, 51, 52, 71, 72, ";"523, "
23045;419;"47, 66, 67, 51, 52, 90, 91, ";"535, "
23046;419;"47, 66, 67, 69, 70, 90, 91, ";"535, "
23047;429;"47, 66, 67, 69, 70, 102, 103, ";"583, "
23048;429;"47, 66, 67, 88, 89, 102, 103, ";"583, "
23049;439;"47, 66, 67, 88, 89, 117, 118, ";"693, "
23050;349;"47, 66, 67, 99, 115, 116, ";"215, "
23051;359;"47, 66, 67, 99, 135, 136, ";"553, "
23052;439;"47, 66, 67, 100, 101, 117, 118, ";"693, "
23053;449;"47, 66, 67, 100, 101, 137, 138, ";"699, "
23054;369;"47, 66, 67, 114, 7, 8, ";"493, "
23055;349;"47, 66, 67, 114, 135, 136, ";"553, "
23056;449;"47, 66, 67, 115, 116, 137, 138, ";"699, "
23057;367;"47, 66, 67, 133, 134, 7, 8, ";"493, "
23058;377;"47, 66, 67, 133, 134, 20, 21, ";"499, "
23059;367;"47, 66, 67, 68, 7, 8, ";"42, 647, 493, "
23060;469;"47, 66, 67, 68, 7, 8, 9, 10, ";"42, 647, 651, "
23061;377;"47, 66, 67, 68, 20, 21, ";"42, 653, 499, "
23062;479;"47, 66, 67, 68, 20, 21, 22, 23, ";"42, 653, 657, "
23063;387;"47, 66, 67, 68, 40, 41, ";"42, 659, 505, "
23064;489;"47, 66, 67, 68, 40, 41, 42, 43, ";"42, 659, 663, "
23065;397;"47, 66, 67, 68, 53, 54, ";"42, 665, 511, "
23066;499;"47, 66, 67, 68, 53, 54, 55, 56, ";"42, 665, 669, "
23067;409;"47, 66, 67, 68, 71, 72, ";"42, 671, 523, "
23068;509;"47, 66, 67, 68, 71, 72, 73, 74, ";"42, 671, 675, "
23069;419;"47, 66, 67, 68, 90, 91, ";"42, 1415, 535, "
23070;521;"47, 66, 67, 68, 90, 91, 92, 93, ";"42, 1415, 1288, "
23071;429;"47, 66, 67, 68, 102, 103, ";"42, 1423, 583, "
23072;531;"47, 66, 67, 68, 102, 103, 104, ";"42, 1423, 1428, "
23073;439;"47, 66, 67, 68, 117, 118, ";"42, 1431, 693, "
23074;541;"47, 66, 67, 68, 117, 118, 119, ";"42, 1431, 1436, "
23075;347;"47, 66, 67, 68, 135, 136, ";"42, 695, 553, "
23076;449;"47, 66, 67, 68, 135, 136, 137, 138, ";"42, 695, 699, "
23077;449;"47, 66, 67, 68, 137, 138, ";"42, 1439, 699, "
23078;551;"47, 66, 67, 68, 137, 138, 139, ";"42, 1439, 1444, "
23079;360;"47, 66, 67, 68, 147, ";"42, 701, 601, "
23080;422;"47, 66, 67, 68, 147, 148, ";"42, 701, 705, "
23081;511;"47, 66, 67, 68, 148, 149, ";"42, 1447, 1448, "
23082;479;"47, 66, 67, 68, 7, 8, 22, 23, ";"42, 647, 657, "
23083;489;"47, 66, 67, 68, 20, 21, 42, 43, ";"42, 653, 663, "
23084;499;"47, 66, 67, 68, 40, 41, 55, 56, ";"42, 659, 669, "
23085;509;"47, 66, 67, 68, 53, 54, 73, 74, ";"42, 665, 675, "
23086;521;"47, 66, 67, 68, 71, 72, 92, 93, ";"42, 671, 1288, "
23087;531;"47, 66, 67, 68, 90, 91, 104, ";"42, 1415, 1428, "
23088;541;"47, 66, 67, 68, 102, 103, 119, ";"42, 1423, 1436, "
23089;551;"47, 66, 67, 68, 117, 118, 139, ";"42, 1431, 1444, "
23090;429;"47, 66, 67, 68, 148, ";"42, 1447, 1476, "
23091;367;"47, 66, 67, 68, 7, 8, ";"493, "
23092;469;"47, 66, 67, 68, 7, 8, 9, 10, ";"651, "
23093;377;"47, 66, 67, 68, 20, 21, ";"499, "
23094;479;"47, 66, 67, 68, 20, 21, 22, 23, ";"657, "
23095;387;"47, 66, 67, 68, 40, 41, ";"505, "
23096;489;"47, 66, 67, 68, 40, 41, 42, 43, ";"663, "
23097;397;"47, 66, 67, 68, 53, 54, ";"511, "
23098;499;"47, 66, 67, 68, 53, 54, 55, 56, ";"669, "
23099;409;"47, 66, 67, 68, 71, 72, ";"523, "
23100;509;"47, 66, 67, 68, 71, 72, 73, 74, ";"675, "
23101;419;"47, 66, 67, 68, 90, 91, ";"535, "
23102;521;"47, 66, 67, 68, 90, 91, 92, 93, ";"1288, "
23103;332;"47, 66, 67, 68, 100, 101, ";"200, "
23104;429;"47, 66, 67, 68, 100, 101, 102, 103, ";"583, "
23105;429;"47, 66, 67, 68, 102, 103, ";"583, "
23106;531;"47, 66, 67, 68, 102, 103, 104, ";"1428, "
23107;337;"47, 66, 67, 68, 115, 116, ";"215, "
23108;439;"47, 66, 67, 68, 115, 116, 117, 118, ";"693, "
23109;347;"47, 66, 67, 68, 135, 136, ";"553, "
23110;449;"47, 66, 67, 68, 135, 136, 137, 138, ";"699, "
23111;479;"47, 66, 67, 68, 7, 8, 22, 23, ";"657, "
23112;489;"47, 66, 67, 68, 7, 8, 42, 43, ";"663, "
23113;489;"47, 66, 67, 68, 20, 21, 42, 43, ";"663, "
23114;499;"47, 66, 67, 68, 20, 21, 55, 56, ";"669, "
23115;499;"47, 66, 67, 68, 40, 41, 55, 56, ";"669, "
23116;509;"47, 66, 67, 68, 40, 41, 73, 74, ";"675, "
23117;509;"47, 66, 67, 68, 53, 54, 73, 74, ";"675, "
23118;521;"47, 66, 67, 68, 53, 54, 92, 93, ";"1288, "
23119;521;"47, 66, 67, 68, 71, 72, 92, 93, ";"1288, "
23120;531;"47, 66, 67, 68, 71, 72, 104, ";"1428, "
23121;531;"47, 66, 67, 68, 90, 91, 104, ";"1428, "
23122;541;"47, 66, 67, 68, 90, 91, 119, ";"1436, "
23123;439;"47, 66, 67, 68, 100, 101, 117, 118, ";"693, "
23124;449;"47, 66, 67, 68, 100, 101, 137, 138, ";"699, "
23125;541;"47, 66, 67, 68, 102, 103, 119, ";"1436, "
23126;551;"47, 66, 67, 68, 102, 103, 139, ";"1444, "
23127;449;"47, 66, 67, 68, 115, 116, 137, 138, ";"699, "
23128;469;"47, 66, 67, 68, 135, 136, 9, 10, ";"651, "
23129;267;"47, 86, 5, 6, ";"6, "
23130;367;"47, 86, 5, 6, 7, 8, ";"493, "
23131;277;"47, 86, 18, 19, ";"12, "
23132;377;"47, 86, 18, 19, 20, 21, ";"499, "
23133;287;"47, 86, 38, 39, ";"18, "
23134;387;"47, 86, 38, 39, 40, 41, ";"505, "
23135;297;"47, 86, 51, 52, ";"36, "
23136;397;"47, 86, 51, 52, 53, 54, ";"511, "
23137;307;"47, 86, 69, 70, ";"54, "
23138;409;"47, 86, 69, 70, 71, 72, ";"523, "
23139;317;"47, 86, 88, 89, ";"63, "
23140;419;"47, 86, 88, 89, 90, 91, ";"535, "
23141;327;"47, 86, 100, 101, ";"200, "
23142;429;"47, 86, 100, 101, 102, 103, ";"583, "
23143;258;"47, 86, 114, ";"180, "
23144;339;"47, 86, 114, 115, 116, ";"215, "
23145;337;"47, 86, 115, 116, ";"215, "
23146;439;"47, 86, 115, 116, 117, 118, ";"693, "
23147;258;"47, 86, 133, 134, ";"79, "
23148;347;"47, 86, 133, 134, 135, 136, ";"553, "
23149;347;"47, 86, 135, 136, ";"553, "
23150;449;"47, 86, 135, 136, 137, 138, ";"699, "
23151;377;"47, 86, 5, 6, 20, 21, ";"499, "
23152;387;"47, 86, 5, 6, 40, 41, ";"505, "
23153;387;"47, 86, 18, 19, 40, 41, ";"505, "
23154;397;"47, 86, 18, 19, 53, 54, ";"511, "
23155;397;"47, 86, 38, 39, 53, 54, ";"511, "
23156;409;"47, 86, 38, 39, 71, 72, ";"523, "
23157;409;"47, 86, 51, 52, 71, 72, ";"523, "
23158;419;"47, 86, 51, 52, 90, 91, ";"535, "
23159;419;"47, 86, 69, 70, 90, 91, ";"535, "
23160;429;"47, 86, 69, 70, 102, 103, ";"583, "
23161;429;"47, 86, 88, 89, 102, 103, ";"583, "
23162;439;"47, 86, 88, 89, 117, 118, ";"693, "
23163;439;"47, 86, 100, 101, 117, 118, ";"693, "
23164;449;"47, 86, 100, 101, 137, 138, ";"699, "
23165;369;"47, 86, 114, 7, 8, ";"493, "
23166;349;"47, 86, 114, 135, 136, ";"553, "
23167;449;"47, 86, 115, 116, 137, 138, ";"699, "
23168;367;"47, 86, 133, 134, 7, 8, ";"493, "
23169;377;"47, 86, 133, 134, 20, 21, ";"499, "
23170;469;"47, 86, 135, 136, 9, 10, ";"651, "
23171;267;"47, 97, 5, 6, ";"20, 65, 489, 6, "
23172;367;"47, 97, 5, 6, 7, 8, ";"20, 65, 489, 493, "
23173;277;"47, 97, 18, 19, ";"20, 65, 495, 12, "
23174;377;"47, 97, 18, 19, 20, 21, ";"20, 65, 495, 499, "
23175;287;"47, 97, 38, 39, ";"20, 65, 501, 18, "
23176;387;"47, 97, 38, 39, 40, 41, ";"20, 65, 501, 505, "
23177;258;"47, 97, 50, ";"20, 65, 32, 24, "
23178;353;"47, 97, 50, 51, 52, ";"20, 65, 32, 36, "
23179;297;"47, 97, 51, 52, ";"20, 65, 507, 36, "
23180;397;"47, 97, 51, 52, 53, 54, ";"20, 65, 507, 511, "
23181;258;"47, 97, 68, ";"20, 65, 50, 42, "
23182;353;"47, 97, 68, 69, 70, ";"20, 65, 50, 54, "
23183;258;"47, 97, 87, ";"20, 65, 59, 60, "
23184;351;"47, 97, 87, 88, 89, ";"20, 65, 59, 63, "
23185;258;"47, 97, 99, ";"20, 65, 537, 137, "
23186;351;"47, 97, 99, 100, 101, ";"20, 65, 537, 200, "
23187;258;"47, 97, 114, ";"20, 65, 543, 180, "
23188;351;"47, 97, 114, 115, 116, ";"20, 65, 543, 215, "
23189;258;"47, 97, 133, 134, ";"20, 65, 549, 79, "
23190;351;"47, 97, 133, 134, 135, 136, ";"20, 65, 549, 553, "
23191;332;"47, 97, 145, 146, ";"20, 65, 87, 88, "
23192;377;"47, 97, 5, 6, 20, 21, ";"20, 65, 489, 499, "
23193;387;"47, 97, 18, 19, 40, 41, ";"20, 65, 495, 505, "
23194;397;"47, 97, 38, 39, 53, 54, ";"20, 65, 501, 511, "
23195;363;"47, 97, 50, 69, 70, ";"20, 65, 32, 54, "
23196;373;"47, 97, 50, 88, 89, ";"20, 65, 32, 63, "
23197;409;"47, 97, 51, 52, 71, 72, ";"20, 65, 507, 523, "
23198;363;"47, 97, 68, 88, 89, ";"20, 65, 50, 63, "
23199;373;"47, 97, 68, 100, 101, ";"20, 65, 50, 200, "
23200;361;"47, 97, 87, 100, 101, ";"20, 65, 59, 200, "
23201;371;"47, 97, 87, 115, 116, ";"20, 65, 59, 215, "
23202;361;"47, 97, 99, 115, 116, ";"20, 65, 537, 215, "
23203;371;"47, 97, 99, 135, 136, ";"20, 65, 537, 553, "
23204;361;"47, 97, 114, 135, 136, ";"20, 65, 543, 553, "
23205;371;"47, 97, 133, 134, 7, 8, ";"20, 65, 549, 493, "
23206;269;"47, 97, 145, ";"20, 65, 87, 283, "
23207;284;"47, 97, 146, ";"20, 65, 597, 88, "
23208;363;"47, 97, 146, 147, ";"20, 65, 597, 601, "
23209;267;"47, 97, 5, 6, ";"20, 6, "
23210;367;"47, 97, 5, 6, 7, 8, ";"20, 493, "
23211;258;"47, 97, 17, ";"20, 9, "
23212;341;"47, 97, 17, 18, 19, ";"20, 12, "
23213;277;"47, 97, 18, 19, ";"20, 12, "
23214;377;"47, 97, 18, 19, 20, 21, ";"20, 499, "
23215;258;"47, 97, 37, ";"20, 15, "
23216;341;"47, 97, 37, 38, 39, ";"20, 18, "
23217;258;"47, 97, 50, ";"20, 24, "
23218;341;"47, 97, 50, 51, 52, ";"20, 36, "
23219;258;"47, 97, 68, ";"20, 42, "
23220;341;"47, 97, 68, 69, 70, ";"20, 54, "
23221;258;"47, 97, 87, ";"20, 60, "
23222;339;"47, 97, 87, 88, 89, ";"20, 63, "
23223;258;"47, 97, 99, ";"20, 137, "
23224;339;"47, 97, 99, 100, 101, ";"20, 200, "
23225;258;"47, 97, 114, ";"20, 180, "
23226;339;"47, 97, 114, 115, 116, ";"20, 215, "
23227;258;"47, 97, 133, 134, ";"20, 79, "
23228;347;"47, 97, 133, 134, 135, 136, ";"20, 553, "
23229;377;"47, 97, 5, 6, 20, 21, ";"20, 499, "
23230;387;"47, 97, 5, 6, 40, 41, ";"20, 505, "
23231;351;"47, 97, 17, 38, 39, ";"20, 18, "
23232;361;"47, 97, 17, 51, 52, ";"20, 36, "
23233;371;"47, 97, 17, 69, 70, ";"20, 54, "
23234;387;"47, 97, 18, 19, 40, 41, ";"20, 505, "
23235;397;"47, 97, 18, 19, 53, 54, ";"20, 511, "
23236;351;"47, 97, 37, 51, 52, ";"20, 36, "
23237;361;"47, 97, 37, 69, 70, ";"20, 54, "
23238;371;"47, 97, 37, 88, 89, ";"20, 63, "
23239;351;"47, 97, 50, 69, 70, ";"20, 54, "
23240;361;"47, 97, 50, 88, 89, ";"20, 63, "
23241;371;"47, 97, 50, 100, 101, ";"20, 200, "
23242;351;"47, 97, 68, 88, 89, ";"20, 63, "
23243;361;"47, 97, 68, 100, 101, ";"20, 200, "
23244;371;"47, 97, 68, 115, 116, ";"20, 215, "
23245;349;"47, 97, 87, 100, 101, ";"20, 200, "
23246;359;"47, 97, 87, 115, 116, ";"20, 215, "
23247;369;"47, 97, 87, 135, 136, ";"20, 553, "
23248;349;"47, 97, 99, 115, 116, ";"20, 215, "
23249;359;"47, 97, 99, 135, 136, ";"20, 553, "
23250;369;"47, 97, 114, 7, 8, ";"20, 493, "
23251;349;"47, 97, 114, 135, 136, ";"20, 553, "
23252;367;"47, 97, 133, 134, 7, 8, ";"20, 493, "
23253;377;"47, 97, 133, 134, 20, 21, ";"20, 499, "
23254;367;"47, 97, 98, 7, 8, ";"20, 67, 647, 493, "
23255;469;"47, 97, 98, 7, 8, 9, 10, ";"20, 67, 647, 651, "
23256;277;"47, 97, 98, 18, 19, ";"20, 67, 495, 12, "
23257;377;"47, 97, 98, 18, 19, 20, 21, ";"20, 67, 495, 499, "
23258;377;"47, 97, 98, 20, 21, ";"20, 67, 653, 499, "
23259;479;"47, 97, 98, 20, 21, 22, 23, ";"20, 67, 653, 657, "
23260;287;"47, 97, 98, 38, 39, ";"20, 67, 501, 18, "
23261;387;"47, 97, 98, 38, 39, 40, 41, ";"20, 67, 501, 505, "
23262;297;"47, 97, 98, 51, 52, ";"20, 67, 507, 36, "
23263;397;"47, 97, 98, 51, 52, 53, 54, ";"20, 67, 507, 511, "
23264;307;"47, 97, 98, 69, 70, ";"20, 67, 519, 54, "
23265;409;"47, 97, 98, 69, 70, 71, 72, ";"20, 67, 519, 523, "
23266;317;"47, 97, 98, 88, 89, ";"20, 67, 531, 63, "
23267;419;"47, 97, 98, 88, 89, 90, 91, ";"20, 67, 531, 535, "
23268;327;"47, 97, 98, 100, 101, ";"20, 67, 683, 200, "
23269;429;"47, 97, 98, 100, 101, 102, 103, ";"20, 67, 683, 583, "
23270;337;"47, 97, 98, 115, 116, ";"20, 67, 689, 215, "
23271;439;"47, 97, 98, 115, 116, 117, 118, ";"20, 67, 689, 693, "
23272;347;"47, 97, 98, 135, 136, ";"20, 67, 695, 553, "
23273;449;"47, 97, 98, 135, 136, 137, 138, ";"20, 67, 695, 699, "
23274;360;"47, 97, 98, 147, ";"20, 67, 701, 601, "
23275;422;"47, 97, 98, 147, 148, ";"20, 67, 701, 705, "
23276;479;"47, 97, 98, 7, 8, 22, 23, ";"20, 67, 647, 657, "
23277;387;"47, 97, 98, 18, 19, 40, 41, ";"20, 67, 495, 505, "
23278;489;"47, 97, 98, 20, 21, 42, 43, ";"20, 67, 653, 663, "
23279;397;"47, 97, 98, 38, 39, 53, 54, ";"20, 67, 501, 511, "
23280;409;"47, 97, 98, 51, 52, 71, 72, ";"20, 67, 507, 523, "
23281;419;"47, 97, 98, 69, 70, 90, 91, ";"20, 67, 519, 535, "
23282;429;"47, 97, 98, 88, 89, 102, 103, ";"20, 67, 531, 583, "
23283;439;"47, 97, 98, 100, 101, 117, 118, ";"20, 67, 683, 693, "
23284;449;"47, 97, 98, 115, 116, 137, 138, ";"20, 67, 689, 699, "
23285;267;"47, 97, 98, 5, 6, ";"20, 6, "
23286;367;"47, 97, 98, 5, 6, 7, 8, ";"20, 493, "
23287;277;"47, 97, 98, 18, 19, ";"20, 12, "
23288;377;"47, 97, 98, 18, 19, 20, 21, ";"20, 499, "
23289;287;"47, 97, 98, 38, 39, ";"20, 18, "
23290;387;"47, 97, 98, 38, 39, 40, 41, ";"20, 505, "
23291;297;"47, 97, 98, 51, 52, ";"20, 36, "
23292;397;"47, 97, 98, 51, 52, 53, 54, ";"20, 511, "
23293;307;"47, 97, 98, 69, 70, ";"20, 54, "
23294;409;"47, 97, 98, 69, 70, 71, 72, ";"20, 523, "
23295;317;"47, 97, 98, 88, 89, ";"20, 63, "
23296;419;"47, 97, 98, 88, 89, 90, 91, ";"20, 535, "
23297;327;"47, 97, 98, 100, 101, ";"20, 200, "
23298;429;"47, 97, 98, 100, 101, 102, 103, ";"20, 583, "
23299;337;"47, 97, 98, 115, 116, ";"20, 215, "
23300;439;"47, 97, 98, 115, 116, 117, 118, ";"20, 693, "
23301;264;"47, 97, 98, 133, 134, ";"20, 79, "
23302;347;"47, 97, 98, 133, 134, 135, 136, ";"20, 553, "
23303;347;"47, 97, 98, 135, 136, ";"20, 553, "
23304;449;"47, 97, 98, 135, 136, 137, 138, ";"20, 699, "
23305;377;"47, 97, 98, 5, 6, 20, 21, ";"20, 499, "
23306;387;"47, 97, 98, 5, 6, 40, 41, ";"20, 505, "
23307;387;"47, 97, 98, 18, 19, 40, 41, ";"20, 505, "
23308;397;"47, 97, 98, 18, 19, 53, 54, ";"20, 511, "
23309;397;"47, 97, 98, 38, 39, 53, 54, ";"20, 511, "
23310;409;"47, 97, 98, 38, 39, 71, 72, ";"20, 523, "
23311;409;"47, 97, 98, 51, 52, 71, 72, ";"20, 523, "
23312;419;"47, 97, 98, 51, 52, 90, 91, ";"20, 535, "
23313;419;"47, 97, 98, 69, 70, 90, 91, ";"20, 535, "
23314;429;"47, 97, 98, 69, 70, 102, 103, ";"20, 583, "
23315;429;"47, 97, 98, 88, 89, 102, 103, ";"20, 583, "
23316;439;"47, 97, 98, 88, 89, 117, 118, ";"20, 693, "
